Time,OER,Perm,CO,H2,CO2,SWS,OEF,CAF,WP,BGC,BGI,TCT,TP1,TP2,TP3,TP4,OEP,CWP1,CWP2,TPD,HWP1,HWP2,AWS,CWT,HWT,TTEN,TTWS,TTWN,TTES,TTDT,DC,BT,Set_CI,Actual_CI,Last_CI,Label
2017-11-01 00:00:05,3.73938,18.972,24.75,1.96,21.81,248,15014,29.361,132,6921,70.25,2284,223.6,223.6,223.6,223.6,1.579,0.3941,0.3908,154.3,0.3779,0.374,271,192.9,1174.7,177.8,207.0,168.7,208.4,145.2,2.752,8.667,43.0,41.31,43.03,0.0
2017-11-01 00:00:15,3.72439,19.33,24.75,1.96,21.81,249,14919,29.359,133,6930,70.35,2283,225.2,225.2,225.3,225.3,1.58,0.3932,0.3899,151.9,0.3773,0.3735,272,192.9,1174.3,176.3,205.0,168.2,206.8,145.7,2.708,8.667,43.0,41.4,43.03,0.0
2017-11-01 00:00:26,3.56873,19.677,24.75,1.96,21.81,248,14263,29.305,133,6898,70.02,2271,227.9,227.9,227.8,227.8,1.583,0.3925,0.3892,148.8,0.3768,0.373,272,192.8,1174.0,173.7,201.7,166.7,204.3,145.7,2.683,8.667,43.0,41.53,43.03,0.0
2017-11-01 00:00:36,3.56129,20.01,24.72,1.97,21.81,248,14274,29.317,133,6897,70.01,2272,229.9,229.9,229.9,229.9,1.584,0.3921,0.3888,146.4,0.3762,0.3724,272,192.8,1173.8,171.2,198.7,165.0,201.7,145.4,2.643,8.667,43.0,41.64,43.03,0.0
2017-11-01 00:00:47,3.56083,20.183,24.72,1.97,21.84,248,14241,29.305,132,6893,69.96,2271,231.4,231.4,231.4,231.4,1.585,0.3921,0.3888,145.0,0.3764,0.3728,272,192.8,1173.8,168.6,196.0,163.1,198.8,144.7,2.632,8.667,43.0,41.77,43.03,0.0
2017-11-01 00:00:57,3.56559,20.08,24.68,1.97,21.85,248,14258,29.25,131,6881,69.84,2270,231.1,231.1,231.0,231.0,1.586,0.3923,0.389,145.5,0.3766,0.3729,271,192.8,1173.6,166.8,194.3,161.5,196.4,143.9,2.647,8.667,43.0,41.86,43.03,0.0
2017-11-01 00:01:07,3.56906,19.792,24.69,1.98,21.84,247,14226,29.089,130,6853,69.56,2269,229.9,229.9,229.9,229.9,1.587,0.3926,0.3893,147.0,0.3769,0.3731,270,192.8,1173.1,165.2,193.0,160.0,194.1,143.2,2.685,8.667,43.0,42.09,43.03,0.0
2017-11-01 00:01:17,3.56958,19.805,24.68,1.98,21.84,248,14261,29.265,132,6884,69.88,2270,229.0,229.0,228.9,228.9,1.588,0.3924,0.3891,147.6,0.3766,0.3729,271,192.8,1173.1,163.9,192.0,158.6,192.0,142.5,2.673,8.667,43.0,42.19,43.03,0.0
2017-11-01 00:01:27,3.59104,19.677,24.68,1.98,21.84,247,14304,29.192,130,6868,69.71,2271,228.3,228.3,228.3,228.3,1.589,0.3924,0.3891,148.3,0.3767,0.3729,270,192.8,1173.1,162.8,191.5,157.4,190.3,141.9,2.693,8.667,43.0,42.27,43.03,0.0
2017-11-01 00:01:38,3.60548,19.585,24.65,1.98,21.81,247,14360,29.116,130,6862,69.65,2271,228.0,228.0,228.0,228.0,1.589,0.3923,0.389,148.6,0.3766,0.3727,270,192.8,1172.8,162.1,191.4,156.3,188.6,141.5,2.699,8.667,43.0,42.38,43.03,0.0
2017-11-01 00:01:48,3.5768,19.676,24.65,1.99,21.84,247,14294,29.15,131,6868,69.71,2270,227.9,227.9,227.8,227.8,1.59,0.3918,0.3885,148.1,0.376,0.3722,271,192.8,1172.8,162.0,191.5,155.6,187.5,141.3,2.686,8.667,43.0,42.49,43.03,0.0
2017-11-01 00:01:58,3.56709,19.775,24.65,1.99,21.84,248,14320,29.281,133,6904,70.07,2272,227.9,227.9,227.8,227.8,1.589,0.3917,0.3885,148.2,0.3761,0.3724,272,192.8,1172.4,162.5,191.8,155.2,187.0,141.3,2.664,8.667,43.0,42.62,43.03,0.0
2017-11-01 00:02:08,3.59559,19.746,24.65,1.99,21.84,247,14377,29.205,131,6880,69.83,2271,228.0,228.0,227.9,227.9,1.589,0.3916,0.3883,147.9,0.3759,0.3721,271,192.8,1172.4,163.4,192.4,154.9,186.7,141.5,2.674,8.667,43.0,42.71,43.03,0.0
2017-11-01 00:02:18,3.57481,19.853,24.65,2.0,21.84,248,14299,29.29,133,6899,70.03,2270,227.9,227.9,227.9,227.9,1.59,0.3912,0.3879,147.6,0.3755,0.3717,272,192.8,1172.1,164.6,193.3,154.9,186.8,141.9,2.653,8.667,43.0,42.81,43.03,0.0
2017-11-01 00:02:28,3.58232,19.858,24.65,2.0,21.84,248,14353,29.254,132,6890,69.93,2271,227.8,227.8,227.8,227.8,1.593,0.3908,0.3876,147.3,0.3751,0.3714,272,192.8,1171.9,166.0,194.6,155.2,187.2,142.4,2.651,8.667,43.0,42.98,43.03,0.0
2017-11-01 00:02:38,3.58178,19.901,24.62,2.0,21.84,248,14365,29.303,133,6902,70.06,2271,227.8,227.8,227.8,227.8,1.593,0.3907,0.3874,147.2,0.375,0.3713,272,192.7,1171.9,167.5,196.1,155.7,187.7,143.1,2.642,8.667,43.0,43.13,43.03,0.0
2017-11-01 00:02:48,3.58369,19.79,24.59,2.01,21.84,247,14291,29.152,131,6872,69.75,2269,227.7,227.7,227.7,227.7,1.595,0.3905,0.3873,147.3,0.375,0.3713,271,192.7,1171.7,169.3,197.8,156.2,188.5,144.0,2.662,8.667,43.0,43.27,43.03,0.0
2017-11-01 00:02:58,3.61067,19.75,24.6,2.01,21.84,247,14382,29.112,130,6862,69.65,2270,227.7,227.7,227.7,227.7,1.596,0.3908,0.3875,147.4,0.3751,0.3714,270,192.7,1171.4,171.4,199.6,156.9,189.7,145.0,2.672,8.667,43.0,0.04,43.32,0.0
2017-11-01 00:03:08,3.58622,19.821,24.61,2.01,21.88,247,14345,29.215,132,6881,69.84,2270,227.7,227.7,227.6,227.6,1.595,0.3906,0.3873,147.4,0.375,0.3713,272,192.7,1171.4,173.9,201.4,157.8,190.9,146.1,2.658,8.667,43.0,0.16,43.32,0.0
2017-11-01 00:03:18,3.59436,19.721,24.59,2.02,21.88,247,14321,29.145,131,6864,69.67,2269,227.5,227.5,227.5,227.5,1.595,0.3907,0.3875,147.8,0.3753,0.3717,271,192.7,1171.2,176.7,203.4,158.9,192.2,147.4,2.677,8.667,43.0,0.3,43.32,0.0
2017-11-01 00:03:28,3.57055,19.781,24.62,2.02,21.88,248,14306,29.288,132,6890,69.94,2270,227.5,227.5,227.5,227.5,1.593,0.391,0.3878,148.1,0.3757,0.372,272,192.7,1171.0,179.6,205.7,160.3,193.6,148.8,2.666,8.667,43.0,0.37,43.32,0.0
2017-11-01 00:03:38,3.56765,19.779,24.59,2.03,21.88,249,14313,29.336,133,6908,70.12,2270,227.5,227.5,227.5,227.5,1.59,0.3914,0.3881,148.3,0.3758,0.3722,272,192.7,1170.7,182.6,208.3,161.9,195.1,150.2,2.66,8.667,43.0,0.45,43.32,0.0
2017-11-01 00:03:48,3.56589,19.685,24.61,2.03,21.88,248,14281,29.293,132,6895,69.99,2269,227.5,227.5,227.5,227.5,1.587,0.3916,0.3883,148.7,0.3762,0.3724,272,192.7,1170.5,185.7,211.0,163.5,196.4,151.8,2.677,8.667,43.0,0.55,43.32,0.0
2017-11-01 00:03:58,3.56093,19.701,24.59,2.03,21.88,248,14235,29.227,132,6883,69.87,2268,227.4,227.4,227.4,227.4,1.584,0.3914,0.3882,148.4,0.3759,0.3722,271,192.7,1170.5,188.8,213.6,165.2,197.8,153.4,2.679,8.667,43.0,0.68,43.32,0.0
2017-11-01 00:04:08,3.56578,19.591,24.62,2.03,21.88,247,14196,29.148,130,6860,69.63,2266,227.4,227.4,227.4,227.4,1.581,0.3916,0.3883,148.7,0.3761,0.3724,270,192.7,1170.3,192.1,216.3,167.1,199.2,155.1,2.699,8.667,43.0,0.82,43.32,0.0
2017-11-01 00:04:18,3.53771,19.614,24.62,2.03,21.88,249,14240,29.423,134,6920,70.23,2269,225.9,225.9,225.8,225.8,1.578,0.3914,0.388,150.0,0.3758,0.372,273,192.6,1170.5,195.8,219.3,168.9,200.7,156.8,2.674,8.667,43.0,0.93,43.32,0.0
2017-11-01 00:04:28,3.50013,19.925,24.65,2.04,21.88,250,14135,29.556,136,6944,70.48,2268,227.2,227.2,227.2,227.2,1.576,0.391,0.3877,148.2,0.3754,0.3717,274,192.6,1169.5,199.5,222.5,170.5,201.9,158.6,2.631,8.667,43.0,1.05,43.32,0.0
2017-11-01 00:04:38,3.53355,19.885,24.65,2.04,21.87,248,14160,29.339,133,6896,69.99,2266,228.2,228.2,228.1,228.1,1.573,0.391,0.3877,147.4,0.3756,0.3719,272,192.6,1169.8,203.1,225.1,172.0,202.9,160.3,2.655,8.667,43.0,1.18,43.32,0.0
2017-11-01 00:04:48,3.55207,19.789,24.65,2.04,21.88,248,14192,29.23,131,6877,69.81,2266,228.6,228.6,228.5,228.5,1.57,0.3914,0.3881,147.6,0.3762,0.3726,271,192.6,1169.5,206.3,228.0,174.0,203.9,162.1,2.674,8.667,43.0,1.31,43.32,0.0
2017-11-01 00:04:58,3.68851,19.867,24.65,2.04,21.88,249,14843,29.363,133,6931,70.35,2278,228.6,228.6,228.6,228.6,1.57,0.3918,0.3885,147.9,0.3765,0.3728,272,192.6,1169.8,209.2,230.5,176.1,204.5,163.9,2.645,8.667,43.0,1.39,43.32,0.0
2017-11-01 00:05:08,3.70916,19.796,24.65,2.04,21.88,248,14883,29.284,132,6916,70.2,2278,228.7,228.7,228.7,228.7,1.571,0.3924,0.3891,148.1,0.3768,0.3732,271,192.6,1169.1,211.4,232.3,178.3,205.8,165.6,2.66,8.667,43.0,1.48,43.32,0.0
2017-11-01 00:05:18,3.68396,19.724,24.65,2.04,21.91,248,14776,29.317,131,6909,70.13,2276,228.8,228.8,228.7,228.7,1.57,0.3927,0.3894,148.4,0.3772,0.3735,271,192.6,1169.1,212.8,233.8,180.1,208.0,167.1,2.673,8.667,43.0,1.61,43.32,0.0
2017-11-01 00:05:28,3.7092,19.717,24.68,2.04,21.91,248,14869,29.265,131,6907,70.11,2277,228.9,228.9,228.8,228.8,1.569,0.3926,0.3893,148.3,0.3772,0.3735,270,192.6,1168.8,213.6,235.0,182.0,210.4,168.4,2.673,8.667,43.0,1.74,43.32,0.0
2017-11-01 00:05:38,3.53748,19.762,24.69,2.04,21.91,249,14187,29.366,132,6907,70.11,2266,228.9,228.9,228.8,228.8,1.569,0.3926,0.3893,148.5,0.3774,0.3737,271,192.5,1168.8,214.4,235.5,183.8,212.6,169.4,2.677,8.667,43.0,1.82,43.32,0.0
2017-11-01 00:05:48,3.49789,19.812,24.68,2.05,21.91,249,14083,29.42,133,6917,70.2,2265,228.5,228.5,228.5,228.5,1.569,0.3924,0.3891,148.6,0.377,0.3732,272,192.5,1168.4,215.0,235.7,185.5,214.9,169.7,2.667,8.667,43.0,1.9,43.32,0.0
2017-11-01 00:05:58,3.51731,19.709,24.68,2.05,21.91,248,14064,29.257,131,6881,69.84,2263,228.0,228.0,227.9,227.9,1.569,0.3918,0.3885,148.3,0.3762,0.3724,271,192.5,1168.1,216.0,236.0,186.8,217.3,170.9,2.681,8.667,43.0,2.02,43.32,0.0
2017-11-01 00:06:08,3.64101,19.525,24.68,2.06,21.91,247,14612,29.184,131,6887,69.91,2272,226.4,226.4,226.3,226.3,1.567,0.3914,0.3881,149.8,0.3761,0.3723,270,192.5,1167.7,216.5,236.0,187.9,218.9,171.3,2.695,8.667,43.0,2.12,43.32,0.0
2017-11-01 00:06:18,3.70654,19.407,24.68,2.06,21.91,248,14857,29.294,131,6910,70.14,2276,225.1,225.1,225.1,225.1,1.566,0.3914,0.3881,150.8,0.376,0.3722,271,192.5,1167.4,216.2,234.9,188.2,219.3,170.9,2.694,8.667,43.0,2.21,43.32,0.0
2017-11-01 00:06:28,3.69845,19.563,24.68,2.07,21.91,249,14877,29.366,133,6928,70.32,2276,225.2,225.2,225.1,225.1,1.565,0.3909,0.3876,150.0,0.3752,0.3713,272,192.4,1166.9,215.1,232.5,187.7,219.1,171.4,2.665,8.667,43.0,2.31,43.32,0.0
2017-11-01 00:06:38,3.51477,19.83,24.68,2.08,21.91,249,14082,29.406,134,6914,70.18,2263,226.5,226.5,226.5,226.5,1.566,0.3902,0.387,148.3,0.3748,0.371,273,192.4,1166.9,213.2,229.3,187.0,218.0,170.7,2.645,8.667,43.0,2.5,43.32,0.0
2017-11-01 00:06:48,3.49429,20.038,24.72,2.1,21.91,249,14037,29.433,134,6917,70.21,2262,228.3,228.3,228.3,228.3,1.566,0.3903,0.3871,146.8,0.375,0.3713,273,192.4,1166.7,211.1,226.1,186.1,217.0,169.7,2.625,8.667,43.0,2.66,43.32,0.0
2017-11-01 00:06:58,3.60076,20.169,24.72,2.11,21.94,248,14298,29.282,132,6901,70.04,2265,230.0,230.0,230.0,229.9,1.565,0.3904,0.3871,145.1,0.3751,0.3713,271,192.3,1166.2,209.2,223.2,185.1,216.4,168.3,2.615,8.667,43.0,2.78,43.32,0.0
2017-11-01 00:07:08,3.70812,20.258,24.72,2.12,21.94,247,14849,29.179,130,6888,69.91,2274,231.3,231.3,231.3,231.3,1.562,0.3906,0.3873,143.9,0.3752,0.3715,270,192.3,1166.0,207.5,220.8,184.2,216.0,166.8,2.607,8.667,43.0,2.83,43.32,0.0
2017-11-01 00:07:18,3.70538,20.263,24.72,2.13,21.94,247,14852,29.209,130,6893,69.97,2274,231.4,231.4,231.4,231.4,1.559,0.3908,0.3875,143.9,0.3754,0.3717,270,192.3,1165.5,206.2,219.0,183.4,215.6,165.2,2.607,8.667,43.0,2.92,43.32,0.0
2017-11-01 00:07:28,3.69649,20.058,24.72,2.15,21.97,247,14704,29.158,130,6884,69.87,2271,230.3,230.3,230.3,230.3,1.554,0.3911,0.3878,145.3,0.3757,0.3721,270,192.3,1165.8,205.3,217.9,183.0,215.3,163.7,2.635,8.667,43.0,2.97,43.32,0.0
2017-11-01 00:07:38,3.69256,19.947,24.72,2.17,21.94,248,14767,29.224,131,6897,70.01,2273,229.4,229.4,229.3,229.3,1.552,0.3913,0.388,146.5,0.3759,0.3721,270,192.3,1165.5,204.7,217.5,183.0,215.1,162.3,2.642,8.667,43.0,3.04,43.32,0.0
2017-11-01 00:07:48,3.69787,19.899,24.72,2.19,21.94,247,14767,29.252,130,6885,69.89,2272,228.6,228.6,228.5,228.5,1.55,0.3909,0.3876,146.8,0.3754,0.3716,270,192.2,1165.1,204.5,217.6,183.1,215.2,161.0,2.651,8.667,43.0,3.15,43.32,0.0
2017-11-01 00:07:58,3.66901,19.992,24.75,2.21,21.97,248,14726,29.334,132,6919,70.23,2272,228.0,228.0,228.0,228.0,1.548,0.3904,0.3871,146.8,0.3748,0.371,272,192.2,1165.3,204.7,217.9,183.4,215.5,159.9,2.626,8.667,43.0,3.31,43.32,0.0
2017-11-01 00:08:08,3.63885,20.089,24.75,2.23,21.97,250,14735,29.547,136,6962,70.67,2273,227.6,227.6,227.5,227.5,1.546,0.3899,0.3866,146.8,0.3744,0.3706,274,192.2,1164.8,205.1,218.4,184.0,216.2,158.9,2.593,8.667,43.0,3.49,43.32,0.0
2017-11-01 00:08:18,3.63027,20.179,24.75,2.25,21.97,251,14706,29.595,137,6974,70.79,2273,227.2,227.2,227.1,227.1,1.544,0.3894,0.3861,146.6,0.3738,0.37,275,192.1,1164.6,205.9,219.3,184.8,217.3,158.1,2.578,8.667,43.0,3.58,43.32,0.0
2017-11-01 00:08:28,3.64869,20.175,24.75,2.28,21.97,250,14750,29.493,135,6951,70.55,2273,226.8,226.8,226.8,226.8,1.542,0.3888,0.3855,146.2,0.373,0.3691,274,192.1,1163.9,207.1,220.5,185.7,218.8,157.4,2.58,8.667,43.0,3.62,43.32,0.0
2017-11-01 00:08:38,3.63866,20.142,24.75,2.3,21.97,249,14629,29.445,135,6940,70.44,2270,226.6,226.6,226.6,226.6,1.54,0.3883,0.385,146.2,0.3728,0.3691,273,192.0,1163.6,208.5,222.2,186.6,220.5,157.0,2.585,8.667,43.0,3.71,43.32,0.0
2017-11-01 00:08:48,3.64025,20.101,24.75,2.32,21.97,249,14658,29.413,134,6932,70.36,2270,226.7,226.7,226.7,226.7,1.543,0.3884,0.3852,146.2,0.373,0.3692,273,192.0,1163.9,210.1,224.3,187.5,222.3,156.7,2.593,8.667,43.0,3.87,43.32,0.0
2017-11-01 00:08:58,3.66175,20.057,24.75,2.35,21.97,248,14681,29.283,132,6907,70.11,2270,227.1,227.1,227.1,227.1,1.542,0.3886,0.3853,146.0,0.3732,0.3695,272,192.1,1163.2,212.0,226.5,188.7,224.2,156.6,2.607,8.667,43.0,4.03,43.32,0.0
2017-11-01 00:09:08,3.67206,20.026,24.75,2.37,22.0,247,14638,29.174,131,6887,69.9,2268,227.6,227.6,227.6,227.6,1.542,0.3889,0.3856,145.8,0.3735,0.3698,271,192.0,1162.9,214.1,228.9,190.2,225.9,156.7,2.62,8.667,43.0,4.2,43.32,0.0
2017-11-01 00:09:18,3.67293,20.118,24.75,2.4,22.0,247,14701,29.138,131,6886,69.9,2269,227.9,227.9,227.8,227.8,1.542,0.3885,0.3852,145.1,0.373,0.3692,271,192.0,1163.2,216.3,231.6,191.8,227.8,157.0,2.607,8.667,43.0,4.38,43.32,0.0
2017-11-01 00:09:28,3.63528,20.013,24.75,2.42,22.0,249,14616,29.34,133,6918,70.22,2268,225.9,225.9,225.9,225.9,1.542,0.3881,0.3848,146.6,0.3725,0.3687,273,192.1,1162.5,218.6,234.9,193.7,229.6,157.4,2.601,8.667,43.0,4.64,43.32,0.0
2017-11-01 00:09:38,3.66237,20.11,24.75,2.44,22.0,249,14712,29.304,133,6922,70.26,2269,227.0,227.0,227.0,227.0,1.541,0.3881,0.3849,145.8,0.3728,0.3692,272,192.1,1162.2,220.9,238.2,195.6,231.3,158.0,2.59,8.667,43.0,4.88,43.32,0.0
2017-11-01 00:09:48,3.67678,20.153,24.75,2.46,22.0,247,14668,29.126,130,6880,69.83,2267,228.8,228.8,228.7,228.7,1.54,0.3885,0.3852,144.6,0.3733,0.3696,270,192.0,1162.0,223.5,241.8,197.4,233.0,158.6,2.605,8.667,43.0,5.04,43.32,0.0
2017-11-01 00:09:58,3.65658,20.44,24.75,2.48,22.0,248,14702,29.253,133,6917,70.21,2269,230.1,230.1,230.0,230.0,1.541,0.3887,0.3855,143.4,0.3734,0.3698,272,192.0,1162.0,226.1,245.1,199.1,234.2,159.5,2.568,8.667,43.0,5.21,43.32,0.0
2017-11-01 00:10:09,3.66335,20.346,24.75,2.51,22.0,247,14627,29.12,130,6885,69.88,2267,230.9,230.9,230.8,230.8,1.541,0.389,0.3858,143.3,0.3741,0.3705,270,191.9,1161.5,228.5,248.1,201.0,234.7,160.4,2.591,8.667,43.0,5.28,43.32,0.0
2017-11-01 00:10:19,3.66188,20.241,24.75,2.53,22.0,248,14676,29.204,131,6895,69.99,2267,230.6,230.6,230.5,230.5,1.541,0.3898,0.3865,144.2,0.3748,0.3713,270,191.9,1161.3,230.9,251.2,203.1,235.8,161.5,2.607,8.667,43.0,5.48,43.32,0.0
2017-11-01 00:10:29,3.68907,19.941,24.75,2.55,22.0,246,14683,29.131,128,6856,69.59,2266,229.7,229.7,229.6,229.6,1.54,0.3906,0.3873,145.8,0.3755,0.3719,268,191.9,1161.5,232.4,254.3,204.9,237.4,162.5,2.658,8.667,43.0,5.56,43.32,0.0
2017-11-01 00:10:39,3.68759,19.688,24.75,2.57,22.0,246,14665,29.011,127,6853,69.56,2265,228.8,228.8,228.7,228.7,1.54,0.3911,0.3878,147.3,0.3761,0.3724,268,191.9,1161.0,233.3,257.4,206.9,239.5,163.5,2.686,8.667,43.0,5.71,43.32,0.0
2017-11-01 00:10:49,3.6743,19.584,24.75,2.59,22.0,246,14619,29.042,127,6856,69.59,2265,227.9,227.9,227.8,227.8,1.54,0.3913,0.388,148.3,0.3762,0.3725,268,191.9,1161.3,234.0,260.4,209.2,241.8,164.7,2.698,8.667,43.0,5.87,43.32,0.0
2017-11-01 00:10:59,3.6538,19.631,24.75,2.61,22.0,248,14633,29.279,130,6905,70.09,2266,227.2,227.2,227.1,227.1,1.54,0.3915,0.3882,149.1,0.3762,0.3725,270,191.9,1161.0,234.8,263.1,211.6,244.4,165.8,2.675,8.667,43.0,6.04,43.32,0.0
